"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","ARG","Argentina","2020","2020",1997.81312,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UKR","Ukraine","2016","2016",4676.92951,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UKR","Ukraine","2017","2017",6072.02894,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UKR","Ukraine","2018","2018",6963.29937,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UKR","Ukraine","2019","2019",8373.23205,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UKR","Ukraine","2020","2020",8429.66993,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","TTO","Trinidad and Tobago","2020","2020",885.92402,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","TTO","Trinidad and Tobago","2021","2021",735.95234,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SWE","Sweden","2016","2016",9470.18628,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SWE","Sweden","2017","2017",10232.06847,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SWE","Sweden","2018","2018",10692.2524,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SWE","Sweden","2019","2019",10336.36406,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SEN","Senegal","2016","2016",162.13128,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SEN","Senegal","2018","2018",188.90309,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TCD","Chad","2018","2018",13.7594,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MLT","Malta","2016","2016",26.53247,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MLT","Malta","2017","2017",27.60487,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MLT","Malta","2019","2019",38.03183,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BEL","Belgium","2016","2016",6855.13218,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BEL","Belgium","2017","2017",7311.03197,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BEL","Belgium","2018","2018",8091.77621,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BEL","Belgium","2019","2019",8208.69972,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","PRY","Paraguay","2016","2016",1239.67541,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","PRY","Paraguay","2020","2020",1394.66419,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","PRY","Paraguay","2021","2021",1362.60683,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","CRI","Costa Rica","2016","2016",4056.89203,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","CRI","Costa Rica","2017","2017",4278.36679,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","CRI","Costa Rica","2018","2018",4225.79785,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","CRI","Costa Rica","2019","2019",4340.51593,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","CRI","Costa Rica","2020","2020",4136.19383,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","LCA","Saint Lucia","2018","2018",,"n","Magnitude nil or negligible"
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","LCA","Saint Lucia","2020","2020",,"n","Magnitude nil or negligible"
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ZAF","South Africa","2016","2016",7569.14442,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ZAF","South Africa","2017","2017",7044.82106,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ZAF","South Africa","2018","2018",8342.15151,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ZAF","South Africa","2019","2019",8982.7059,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ZAF","South Africa","2020","2020",10036.64333,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ZAF","South Africa","2021","2021",9066.62236,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LVA","Latvia","2016","2016",209.81759,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LVA","Latvia","2017","2017",210.33849,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LVA","Latvia","2018","2018",253.14305,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LVA","Latvia","2019","2019",281.84719,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVK","Slovakia","2016","2016",1480.17919,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVK","Slovakia","2017","2017",1626.1686,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVK","Slovakia","2018","2018",1812.00856,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVK","Slovakia","2019","2019",1940.8955,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","MYS","Malaysia","2016","2016",486.27985,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","MYS","Malaysia","2017","2017",477.28305,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","MYS","Malaysia","2018","2018",515.28582,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","MYS","Malaysia","2019","2019",489.81929,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","MYS","Malaysia","2020","2020",451.30245,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","AFG","Afghanistan","2016","2016",24.33754,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","AFG","Afghanistan","2017","2017",15.60334,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LCA","Saint Lucia","2016","2016",17.27003,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LCA","Saint Lucia","2018","2018",15.7235,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LCA","Saint Lucia","2019","2019",16.11012,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LCA","Saint Lucia","2020","2020",16.17831,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GRD","Grenada","2017","2017",35.72697,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","COL","Colombia","2016","2016",42.53995,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","COL","Colombia","2018","2018",0.04666,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","COL","Colombia","2019","2019",0.0504,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","COL","Colombia","2020","2020",0.07008,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ALB","Albania","2016","2016",32.98993,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ALB","Albania","2017","2017",19.81775,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ALB","Albania","2019","2019",27.95308,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ALB","Albania","2020","2020",23.78023,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UZB","Uzbekistan","2016","2016",4635.01687,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UZB","Uzbekistan","2017","2017",3124.43848,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UZB","Uzbekistan","2020","2020",2950.22837,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UZB","Uzbekistan","2021","2021",3198.63642,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","TTO","Trinidad and Tobago","2020","2020",95.76037,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","TTO","Trinidad and Tobago","2021","2021",72.97869,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","DJI","Djibouti","2016","2016",0.33733,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","BRN","Brunei Darussalam","2016","2016",,"a","Category not applicable"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARM","Armenia","2016","2016",66.95502,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARM","Armenia","2017","2017",64.25208,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARM","Armenia","2020","2020",60.26391,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARM","Armenia","2021","2021",53.82032,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TUR","Türkiye","2016","2016",7274.2225,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TUR","Türkiye","2017","2017",6517.44093,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TUR","Türkiye","2018","2018",5868.45227,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TUR","Türkiye","2019","2019",6559.69429,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","TKM","Turkmenistan","2019","2019",22.82857,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","RWA","Rwanda","2016","2016",42.56463,"‡","UIS Estimation"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","RWA","Rwanda","2018","2018",,"a","Category not applicable"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","BRB","Barbados","2019","2019",68.33499,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BGD","Bangladesh","2016","2016",817.27237,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BGD","Bangladesh","2019","2019",988.98894,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BGD","Bangladesh","2020","2020",947.42708,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","WSM","Samoa","2016","2016",3.54755,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","ARE","United Arab Emirates","2019","2019",6255.71235,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","ARE","United Arab Emirates","2020","2020",6514.92665,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","ARE","United Arab Emirates","2021","2021",8377.45808,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","KOR","Republic of Korea","2016","2016",12031.20097,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","KOR","Republic of Korea","2017","2017",12976.46577,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","KOR","Republic of Korea","2018","2018",14090.58663,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","KOR","Republic of Korea","2019","2019",14330.07781,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","KAZ","Kazakhstan","2016","2016",357.05096,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MHL","Marshall Islands","2019","2019",4.2539,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","VNM","Viet Nam","2016","2016",8918.85083,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","VNM","Viet Nam","2018","2018",10219.16154,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","COD","Democratic Republic of the Congo","2016","2016",786.77106,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","COD","Democratic Republic of the Congo","2017","2017",553.16041,"‡","UIS Estimation"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SYC","Seychelles","2016","2016",,"n","Magnitude nil or negligible"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","EGY","Egypt","2017","2017",2357.49926,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","EGY","Egypt","2019","2019",1491.44941,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MMR","Myanmar","2017","2017",552.62422,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MMR","Myanmar","2018","2018",543.07593,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MMR","Myanmar","2019","2019",564.21018,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LVA","Latvia","2016","2016",19.98857,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LVA","Latvia","2017","2017",21.43139,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LVA","Latvia","2018","2018",23.5428,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LVA","Latvia","2019","2019",19.2223,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","CPV","Cabo Verde","2016","2016",13.626,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","CPV","Cabo Verde","2017","2017",13.88808,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","CPV","Cabo Verde","2019","2019",7.413,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","VUT","Vanuatu","2019","2019",1.50322,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","VUT","Vanuatu","2020","2020",2.63135,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BEL","Belgium","2016","2016",4130.03739,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BEL","Belgium","2017","2017",4379.03361,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BEL","Belgium","2018","2018",4769.8126,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","BEL","Belgium","2019","2019",4666.65124,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","WSM","Samoa","2016","2016",32.81105,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MWI","Malawi","2016","2016",21.93706,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","USA","United States of America","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","USA","United States of America","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","USA","United States of America","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","USA","United States of America","2019","2019",,"n","Magnitude nil or negligible"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BFA","Burkina Faso","2016","2016",27.47725,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IND","India","2016","2016",1834.46315,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IND","India","2017","2017",1170.40336,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IND","India","2018","2018",2062.46693,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IND","India","2019","2019",2483.49255,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IND","India","2020","2020",2420.80342,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","NZL","New Zealand","2016","2016",1992.13557,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","NZL","New Zealand","2017","2017",2159.0648,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","NZL","New Zealand","2018","2018",2304.50122,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","NZL","New Zealand","2019","2019",1866.88901,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","DMA","Dominica","2019","2019",4.93177,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","DMA","Dominica","2020","2020",6.00143,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","DEU","Germany","2016","2016",15933.10765,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","DEU","Germany","2017","2017",18087.77719,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","DEU","Germany","2018","2018",20396.26534,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","DEU","Germany","2019","2019",21468.85477,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NZL","New Zealand","2018","2018",739.84667,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NZL","New Zealand","2019","2019",700.12383,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BRB","Barbados","2016","2016",6.02913,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BRB","Barbados","2017","2017",7.20684,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BRB","Barbados","2019","2019",6.44819,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BRB","Barbados","2020","2020",6.61494,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BRB","Barbados","2021","2021",6.25196,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","DOM","Dominican Republic","2021","2021",,"a","Category not applicable"
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","NAM","Namibia","2016","2016",,"n","Magnitude nil or negligible"
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","NAM","Namibia","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","ZMB","Zambia","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","ZMB","Zambia","2017","2017",,"n","Magnitude nil or negligible"
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","EGY","Egypt","2017","2017",1983.2362,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","EGY","Egypt","2019","2019",1330.74716,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MHL","Marshall Islands","2019","2019",4.69646,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","KOR","Republic of Korea","2016","2016",13110.5449,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","KOR","Republic of Korea","2017","2017",14643.55723,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","KOR","Republic of Korea","2018","2018",15920.73561,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","KOR","Republic of Korea","2019","2019",17213.69263,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MMR","Myanmar","2017","2017",504.6284,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MMR","Myanmar","2018","2018",521.42399,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MMR","Myanmar","2019","2019",534.04605,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GRC","Greece","2016","2016",1394.65848,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GRC","Greece","2017","2017",1385.01441,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GRC","Greece","2018","2018",1419.2988,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GRC","Greece","2019","2019",1278.3313,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NAM","Namibia","2016","2016",,"n","Magnitude nil or negligible"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NAM","Namibia","2017","2017",,"n","Magnitude nil or negligible"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MDV","Maldives","2016","2016",36.96417,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","KGZ","Kyrgyzstan","2016","2016",15.21295,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","KGZ","Kyrgyzstan","2017","2017",16.27347,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","KGZ","Kyrgyzstan","2018","2018",19.34623,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","KGZ","Kyrgyzstan","2019","2019",17.60585,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MAC","China, Macao Special Administrative Region","2017","2017",,"a","Category not applicable"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MAC","China, Macao Special Administrative Region","2018","2018",,"a","Category not applicable"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MAC","China, Macao Special Administrative Region","2019","2019",,"a","Category not applicable"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MAC","China, Macao Special Administrative Region","2020","2020",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","KNA","Saint Kitts and Nevis","2021","2021",0.81259,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MMR","Myanmar","2017","2017",158.21046,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MMR","Myanmar","2018","2018",195.89891,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MMR","Myanmar","2019","2019",215.05658,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","DMA","Dominica","2019","2019",30.70371,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","DMA","Dominica","2020","2020",28.71964,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MNG","Mongolia","2016","2016",72.24877,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MNG","Mongolia","2017","2017",46.09365,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","GRD","Grenada","2017","2017",2.18519,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MEX","Mexico","2016","2016",3527.5045,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MEX","Mexico","2017","2017",3472.22145,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MEX","Mexico","2018","2018",3376.16436,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MEX","Mexico","2019","2019",3674.60854,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","DJI","Djibouti","2016","2016",0.50965,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TTO","Trinidad and Tobago","2020","2020",152.64157,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TTO","Trinidad and Tobago","2021","2021",118.38417,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","AFG","Afghanistan","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","AFG","Afghanistan","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","AFG","Afghanistan","2021","2021",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","GEO","Georgia","2016","2016",249.19808,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","GEO","Georgia","2017","2017",271.75374,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","GEO","Georgia","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","GEO","Georgia","2019","2019",207.5946,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","GEO","Georgia","2021","2021",200.7918,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ISR","Israel","2016","2016",5750.45349,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PER","Peru","2016","2016",3.13144,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PER","Peru","2018","2018",17.06817,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PER","Peru","2019","2019",12.12603,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PER","Peru","2020","2020",15.5459,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PER","Peru","2021","2021",17.9836,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BTN","Bhutan","2016","2016",140.11828,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BTN","Bhutan","2017","2017",156.0018,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BTN","Bhutan","2018","2018",167.87057,"‡","UIS Estimation"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TCD","Chad","2018","2018",4.11988,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","CPV","Cabo Verde","2016","2016",22.2998,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","CPV","Cabo Verde","2017","2017",22.72871,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","CPV","Cabo Verde","2019","2019",22.52603,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MYS","Malaysia","2016","2016",311.38374,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MYS","Malaysia","2017","2017",85.43155,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MYS","Malaysia","2020","2020",,"n","Magnitude nil or negligible"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LBR","Liberia","2021","2021",30.26889,,
